CONSOLIDATION,POLLING PLACE,POLLING PLACE ADDRESS,BALLOT GROUP,POLL TYPE,PRECINCT,HANDICAP ACCESS
900-2497A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-2497E,Y
900-2497A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-2497F,Y
900-2497A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-2497G,Y
900-2499A,LA SALLE AVENUE ELEMENTARY,"8715 LA SALLE AVE
LOS ANGELES, CA 90047
(33.95871986900045, -118.30577136999972)",1,LAUSD,900-2499A,Y
900-2499A,LA SALLE AVENUE ELEMENTARY,"8715 LA SALLE AVE
LOS ANGELES, CA 90047
(33.95871986900045, -118.30577136999972)",1,LAUSD,900-2499B,Y
900-2499A,LA SALLE AVENUE ELEMENTARY,"8715 LA SALLE AVE
LOS ANGELES, CA 90047
(33.95871986900045, -118.30577136999972)",1,LAUSD,900-2499C,Y
900-2499A,LA SALLE AVENUE ELEMENTARY,"8715 LA SALLE AVE
LOS ANGELES, CA 90047
(33.95871986900045, -118.30577136999972)",1,LAUSD,900-2499D,Y
900-2499A,LA SALLE AVENUE ELEMENTARY,"8715 LA SALLE AVE
LOS ANGELES, CA 90047
(33.95871986900045, -118.30577136999972)",1,LAUSD,900-2499E,Y
900-2499A,LA SALLE AVENUE ELEMENTARY,"8715 LA SALLE AVE
LOS ANGELES, CA 90047
(33.95871986900045, -118.30577136999972)",1,LAUSD,900-2641A,Y
900-2499A,LA SALLE AVENUE ELEMENTARY,"8715 LA SALLE AVE
LOS ANGELES, CA 90047
(33.95871986900045, -118.30577136999972)",1,LAUSD,900-2642A,Y
900-2500A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2500A,Y
900-2500A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2500B,Y
900-2500A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2500C,Y
900-2500A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2500D,Y
900-2500A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2500E,Y
900-2500A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2500F,Y
900-2500A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2500G,Y
900-2502A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-2502A,Y
900-2502A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-2502D,Y
900-2502A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-2502E,Y
900-2502A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-2502F,Y
900-2502A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-2505A,Y
900-2502A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-2505B,Y
900-2502A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-2505E,Y
900-2503A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,767-0009D,Y
900-2503A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2446A,Y
900-2503A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2468C,Y
900-2503A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2503A,Y
900-2503A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2503B,Y
900-2503A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2503C,Y
900-2503A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2503D,Y
900-2503A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2503E,Y
900-2504A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2504A,Y
900-2504A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2504B,Y
900-2504A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2504C,Y
900-2504A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2504D,Y
900-2504A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2504E,Y
900-2504A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2505C,Y
900-2504A,CHURCH OF THE LIVING GOD ,"9800 S WESTERN AVE
LOS ANGELES, CA 90047
(33.946250558000486, -118.30898688699972)",1,CHUR1,900-2505D,Y
900-2507A,MT HEBRON BAPTIST CHURCH,"10219 S WESTERN AVE
LOS ANGELES, CA 90047
(33.94347010100046, -118.30906293899972)",1,CHUR1,900-2507A,Y
900-2507A,MT HEBRON BAPTIST CHURCH,"10219 S WESTERN AVE
LOS ANGELES, CA 90047
(33.94347010100046, -118.30906293899972)",1,CHUR1,900-2507B,Y
900-2507A,MT HEBRON BAPTIST CHURCH,"10219 S WESTERN AVE
LOS ANGELES, CA 90047
(33.94347010100046, -118.30906293899972)",1,CHUR1,900-2507C,Y
900-2507A,MT HEBRON BAPTIST CHURCH,"10219 S WESTERN AVE
LOS ANGELES, CA 90047
(33.94347010100046, -118.30906293899972)",1,CHUR1,900-2507D,Y
900-2507A,MT HEBRON BAPTIST CHURCH,"10219 S WESTERN AVE
LOS ANGELES, CA 90047
(33.94347010100046, -118.30906293899972)",1,CHUR1,900-2507E,Y
900-2510A,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-0296A,Y
900-2510A,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-2510A,Y
900-2510A,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-2510B,Y
900-2510A,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-2510F,Y
900-2510A,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-2510G,Y
900-2510A,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-2567B,Y
900-2510A,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-3866C,Y
900-2556A,SHABACH FOUR SQUARE CHURCH,"4300 W SLAUSON AVE
LOS ANGELES, CA 90043
(33.988872013000446, -118.3501671629997)",1,CHUR1,900-2124A,N
900-2556A,SHABACH FOUR SQUARE CHURCH,"4300 W SLAUSON AVE
LOS ANGELES, CA 90043
(33.988872013000446, -118.3501671629997)",1,CHUR1,900-2124E,N
900-2556A,SHABACH FOUR SQUARE CHURCH,"4300 W SLAUSON AVE
LOS ANGELES, CA 90043
(33.988872013000446, -118.3501671629997)",1,CHUR1,900-2556A,N
900-2556A,SHABACH FOUR SQUARE CHURCH,"4300 W SLAUSON AVE
LOS ANGELES, CA 90043
(33.988872013000446, -118.3501671629997)",1,CHUR1,900-2556B,N
900-2556A,SHABACH FOUR SQUARE CHURCH,"4300 W SLAUSON AVE
LOS ANGELES, CA 90043
(33.988872013000446, -118.3501671629997)",1,CHUR1,900-2556C,N
900-2556A,SHABACH FOUR SQUARE CHURCH,"4300 W SLAUSON AVE
LOS ANGELES, CA 90043
(33.988872013000446, -118.3501671629997)",1,CHUR1,900-2556D,N
900-2556A,SHABACH FOUR SQUARE CHURCH,"4300 W SLAUSON AVE
LOS ANGELES, CA 90043
(33.988872013000446, -118.3501671629997)",1,CHUR1,900-2556E,N
900-2572A,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-0296B,Y
900-2572A,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-1963B,Y
900-2572A,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-1963C,Y
900-2572A,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-2567D,Y
900-2572A,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-2572A,Y
900-2572A,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-2572D,Y
900-2572A,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-2572F,Y
900-2572A,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-2790B,Y
900-2572A,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-2792A,Y
900-2591A,ATHENS PARK,"12603 S BROADWAY
LOS ANGELES, CA 90061
(33.918270850000454, -118.27835232399968)",1,MISCP,900-1434D,Y
900-2591A,ATHENS PARK,"12603 S BROADWAY
LOS ANGELES, CA 90061
(33.918270850000454, -118.27835232399968)",1,MISCP,900-2591A,Y
900-2591A,ATHENS PARK,"12603 S BROADWAY
LOS ANGELES, CA 90061
(33.918270850000454, -118.27835232399968)",1,MISCP,900-2591B,Y
900-2591A,ATHENS PARK,"12603 S BROADWAY
LOS ANGELES, CA 90061
(33.918270850000454, -118.27835232399968)",1,MISCP,900-2591C,Y
900-2591A,ATHENS PARK,"12603 S BROADWAY
LOS ANGELES, CA 90061
(33.918270850000454, -118.27835232399968)",1,MISCP,900-2591D,Y
900-2788A,HARVARD RECREATION CENTER ,"1535 W 062ND ST
LOS ANGELES, CA 90047
(33.95687165100048, -118.3090784049997)",1,LACPR,900-1972A,Y
900-2788A,HARVARD RECREATION CENTER ,"1535 W 062ND ST
LOS ANGELES, CA 90047
(33.95687165100048, -118.3090784049997)",1,LACPR,900-1972E,Y
900-2788A,HARVARD RECREATION CENTER ,"1535 W 062ND ST
LOS ANGELES, CA 90047
(33.95687165100048, -118.3090784049997)",1,LACPR,900-2472A,Y
900-2788A,HARVARD RECREATION CENTER ,"1535 W 062ND ST
LOS ANGELES, CA 90047
(33.95687165100048, -118.3090784049997)",1,LACPR,900-2788A,Y
900-2788A,HARVARD RECREATION CENTER ,"1535 W 062ND ST
LOS ANGELES, CA 90047
(33.95687165100048, -118.3090784049997)",1,LACPR,900-2788B,Y
900-2788A,HARVARD RECREATION CENTER ,"1535 W 062ND ST
LOS ANGELES, CA 90047
(33.95687165100048, -118.3090784049997)",1,LACPR,900-2788C,Y
900-2889A,PALMS RECREATION CENTER,"2950 OVERLAND AVE
LOS ANGELES, CA 90064
(34.03295045300047, -118.4179390009997)",1,LACPR,900-1215A,Y
900-2889A,PALMS RECREATION CENTER,"2950 OVERLAND AVE
LOS ANGELES, CA 90064
(34.03295045300047, -118.4179390009997)",1,LACPR,900-1216A,Y
900-2889A,PALMS RECREATION CENTER,"2950 OVERLAND AVE
LOS ANGELES, CA 90064
(34.03295045300047, -118.4179390009997)",1,LACPR,900-1216B,Y
900-2889A,PALMS RECREATION CENTER,"2950 OVERLAND AVE
LOS ANGELES, CA 90064
(34.03295045300047, -118.4179390009997)",1,LACPR,900-2115A,Y
900-2889A,PALMS RECREATION CENTER,"2950 OVERLAND AVE
LOS ANGELES, CA 90064
(34.03295045300047, -118.4179390009997)",1,LACPR,900-2889A,Y
900-2890A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-2871A,Y
900-2890A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-2871B,Y
900-2890A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-2890A,Y
900-2890A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-2890B,Y
900-2890A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-2890C,Y
900-2890A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-2890D,Y
900-2890A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-2890E,Y
900-2890A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-2890F,Y
900-2893A,FIRST LUTHERAN CHURCH,"3735 HUGHES AVE
LOS ANGELES, CA 90034
(34.024769870000455, -118.3999472639997)",1,CHUR1,900-1983A,Y
900-2893A,FIRST LUTHERAN CHURCH,"3735 HUGHES AVE
LOS ANGELES, CA 90034
(34.024769870000455, -118.3999472639997)",1,CHUR1,900-1983B,Y
900-2893A,FIRST LUTHERAN CHURCH,"3735 HUGHES AVE
LOS ANGELES, CA 90034
(34.024769870000455, -118.3999472639997)",1,CHUR1,900-1983C,Y
900-2893A,FIRST LUTHERAN CHURCH,"3735 HUGHES AVE
LOS ANGELES, CA 90034
(34.024769870000455, -118.3999472639997)",1,CHUR1,900-1984A,Y
900-2893A,FIRST LUTHERAN CHURCH,"3735 HUGHES AVE
LOS ANGELES, CA 90034
(34.024769870000455, -118.3999472639997)",1,CHUR1,900-2893A,Y
900-2893A,FIRST LUTHERAN CHURCH,"3735 HUGHES AVE
LOS ANGELES, CA 90034
(34.024769870000455, -118.3999472639997)",1,CHUR1,900-2893B,Y
900-2893A,FIRST LUTHERAN CHURCH,"3735 HUGHES AVE
LOS ANGELES, CA 90034
(34.024769870000455, -118.3999472639997)",1,CHUR1,900-2893C,Y
900-2893A,FIRST LUTHERAN CHURCH,"3735 HUGHES AVE
LOS ANGELES, CA 90034
(34.024769870000455, -118.3999472639997)",1,CHUR1,900-2893D,Y
900-2900A,CENTURY PK EAST APARTMENTS ,"2170 CENTURY PARK E
LOS ANGELES, CA 90067
(34.05736509300044, -118.41039460099972)",1,APTBL,900-1245A,Y
900-2900A,CENTURY PK EAST APARTMENTS ,"2170 CENTURY PARK E
LOS ANGELES, CA 90067
(34.05736509300044, -118.41039460099972)",1,APTBL,900-1247A,Y
900-2900A,CENTURY PK EAST APARTMENTS ,"2170 CENTURY PARK E
LOS ANGELES, CA 90067
(34.05736509300044, -118.41039460099972)",1,APTBL,900-1257A,Y
900-2900A,CENTURY PK EAST APARTMENTS ,"2170 CENTURY PARK E
LOS ANGELES, CA 90067
(34.05736509300044, -118.41039460099972)",1,APTBL,900-2899A,Y
900-2900A,CENTURY PK EAST APARTMENTS ,"2170 CENTURY PARK E
LOS ANGELES, CA 90067
(34.05736509300044, -118.41039460099972)",1,APTBL,900-2899B,Y
900-2900A,CENTURY PK EAST APARTMENTS ,"2170 CENTURY PARK E
LOS ANGELES, CA 90067
(34.05736509300044, -118.41039460099972)",1,APTBL,900-2899C,Y
900-2900A,CENTURY PK EAST APARTMENTS ,"2170 CENTURY PARK E
LOS ANGELES, CA 90067
(34.05736509300044, -118.41039460099972)",1,APTBL,900-2900A,Y
900-2900A,CENTURY PK EAST APARTMENTS ,"2170 CENTURY PARK E
LOS ANGELES, CA 90067
(34.05736509300044, -118.41039460099972)",1,APTBL,900-2900B,Y
900-2908A,MESSIAH LUTHERAN CHURCH,"1149 W MANCHESTER AVE
LOS ANGELES, CA 90044
(33.960037610000484, -118.29569992599971)",1,CHURC,900-2215A,Y
900-2908A,MESSIAH LUTHERAN CHURCH,"1149 W MANCHESTER AVE
LOS ANGELES, CA 90044
(33.960037610000484, -118.29569992599971)",1,CHURC,900-2215C,Y
900-2908A,MESSIAH LUTHERAN CHURCH,"1149 W MANCHESTER AVE
LOS ANGELES, CA 90044
(33.960037610000484, -118.29569992599971)",1,CHURC,900-2644A,Y
900-2908A,MESSIAH LUTHERAN CHURCH,"1149 W MANCHESTER AVE
LOS ANGELES, CA 90044
(33.960037610000484, -118.29569992599971)",1,CHURC,900-2908A,Y
900-2908A,MESSIAH LUTHERAN CHURCH,"1149 W MANCHESTER AVE
LOS ANGELES, CA 90044
(33.960037610000484, -118.29569992599971)",1,CHURC,900-2908B,Y
900-2908A,MESSIAH LUTHERAN CHURCH,"1149 W MANCHESTER AVE
LOS ANGELES, CA 90044
(33.960037610000484, -118.29569992599971)",1,CHURC,900-2908C,Y
900-2908A,MESSIAH LUTHERAN CHURCH,"1149 W MANCHESTER AVE
LOS ANGELES, CA 90044
(33.960037610000484, -118.29569992599971)",1,CHURC,900-2908D,Y
900-2908A,MESSIAH LUTHERAN CHURCH,"1149 W MANCHESTER AVE
LOS ANGELES, CA 90044
(33.960037610000484, -118.29569992599971)",1,CHURC,900-2908E,Y
900-2927A,STENTORIANS ,"1409 W VERNON AVE
LOS ANGELES, CA 90062
(34.00372858500049, -118.30051095499971)",1,COMMU,900-2927A,Y
900-2927A,STENTORIANS ,"1409 W VERNON AVE
LOS ANGELES, CA 90062
(34.00372858500049, -118.30051095499971)",1,COMMU,900-2927B,Y
900-2927A,STENTORIANS ,"1409 W VERNON AVE
LOS ANGELES, CA 90062
(34.00372858500049, -118.30051095499971)",1,COMMU,900-2927C,Y
900-2927A,STENTORIANS ,"1409 W VERNON AVE
LOS ANGELES, CA 90062
(34.00372858500049, -118.30051095499971)",1,COMMU,900-2927D,Y
900-2927A,STENTORIANS ,"1409 W VERNON AVE
LOS ANGELES, CA 90062
(34.00372858500049, -118.30051095499971)",1,COMMU,900-2927E,Y
900-2927A,STENTORIANS ,"1409 W VERNON AVE
LOS ANGELES, CA 90062
(34.00372858500049, -118.30051095499971)",1,COMMU,900-2927F,Y
900-2954A,WESTERN PARKING ENFORCEMENT,"11214 EXPOSITION BLVD
LOS ANGELES, CA 90064
(34.03491288200047, -118.43575517199969)",1,MISCP,900-1519A,Y
900-2954A,WESTERN PARKING ENFORCEMENT,"11214 EXPOSITION BLVD
LOS ANGELES, CA 90064
(34.03491288200047, -118.43575517199969)",1,MISCP,900-1519B,Y
900-2954A,WESTERN PARKING ENFORCEMENT,"11214 EXPOSITION BLVD
LOS ANGELES, CA 90064
(34.03491288200047, -118.43575517199969)",1,MISCP,900-1519C,Y
900-2954A,WESTERN PARKING ENFORCEMENT,"11214 EXPOSITION BLVD
LOS ANGELES, CA 90064
(34.03491288200047, -118.43575517199969)",1,MISCP,900-1519D,Y
900-2954A,WESTERN PARKING ENFORCEMENT,"11214 EXPOSITION BLVD
LOS ANGELES, CA 90064
(34.03491288200047, -118.43575517199969)",1,MISCP,900-1525B,Y
900-2954A,WESTERN PARKING ENFORCEMENT,"11214 EXPOSITION BLVD
LOS ANGELES, CA 90064
(34.03491288200047, -118.43575517199969)",1,MISCP,900-1525C,Y
900-2954A,WESTERN PARKING ENFORCEMENT,"11214 EXPOSITION BLVD
LOS ANGELES, CA 90064
(34.03491288200047, -118.43575517199969)",1,MISCP,900-2954A,Y
900-2954A,WESTERN PARKING ENFORCEMENT,"11214 EXPOSITION BLVD
LOS ANGELES, CA 90064
(34.03491288200047, -118.43575517199969)",1,MISCP,900-2954B,Y
900-3029C,CHARLES W BARRETT ELEM SCH,"419 W 098TH ST
LOS ANGELES, CA 90003
(33.96335005400044, -118.27393599999971)",1,LAUSD,900-3029C,Y
900-3029C,CHARLES W BARRETT ELEM SCH,"419 W 098TH ST
LOS ANGELES, CA 90003
(33.96335005400044, -118.27393599999971)",1,LAUSD,900-3029D,Y
900-3029C,CHARLES W BARRETT ELEM SCH,"419 W 098TH ST
LOS ANGELES, CA 90003
(33.96335005400044, -118.27393599999971)",1,LAUSD,900-3029E,Y
900-3029C,CHARLES W BARRETT ELEM SCH,"419 W 098TH ST
LOS ANGELES, CA 90003
(33.96335005400044, -118.27393599999971)",1,LAUSD,900-3662A,Y
900-3029C,CHARLES W BARRETT ELEM SCH,"419 W 098TH ST
LOS ANGELES, CA 90003
(33.96335005400044, -118.27393599999971)",1,LAUSD,900-3662C,Y
900-3029C,CHARLES W BARRETT ELEM SCH,"419 W 098TH ST
LOS ANGELES, CA 90003
(33.96335005400044, -118.27393599999971)",1,LAUSD,900-3662D,Y
900-3036A,WESTERN PARKING ENFORCEMENT,"11214 EXPOSITION BLVD
LOS ANGELES, CA 90064
(34.03491288200047, -118.43575517199969)",1,MISCP,900-1455B,Y
900-3036A,WESTERN PARKING ENFORCEMENT,"11214 EXPOSITION BLVD
LOS ANGELES, CA 90064
(34.03491288200047, -118.43575517199969)",1,MISCP,900-3036A,Y
900-3036A,WESTERN PARKING ENFORCEMENT,"11214 EXPOSITION BLVD
LOS ANGELES, CA 90064
(34.03491288200047, -118.43575517199969)",1,MISCP,900-3036D,Y
900-3036A,WESTERN PARKING ENFORCEMENT,"11214 EXPOSITION BLVD
LOS ANGELES, CA 90064
(34.03491288200047, -118.43575517199969)",1,MISCP,900-3036E,Y
900-3050A,BRADLEY MAGNET SCHOOL,"3875 DUBLIN AVE
LOS ANGELES, CA 90008
(34.01601776400048, -118.32245245399969)",1,LAUSD,900-1996A,Y
900-3050A,BRADLEY MAGNET SCHOOL,"3875 DUBLIN AVE
LOS ANGELES, CA 90008
(34.01601776400048, -118.32245245399969)",1,LAUSD,900-3050A,Y
900-3050A,BRADLEY MAGNET SCHOOL,"3875 DUBLIN AVE
LOS ANGELES, CA 90008
(34.01601776400048, -118.32245245399969)",1,LAUSD,900-3050D,Y
900-3050A,BRADLEY MAGNET SCHOOL,"3875 DUBLIN AVE
LOS ANGELES, CA 90008
(34.01601776400048, -118.32245245399969)",1,LAUSD,900-4219B,Y
900-3050A,BRADLEY MAGNET SCHOOL,"3875 DUBLIN AVE
LOS ANGELES, CA 90008
(34.01601776400048, -118.32245245399969)",1,LAUSD,900-4219C,Y
900-3210A,HARRIS HALL,"635 W 035TH ST
LOS ANGELES, CA 90089
(34.02032176700044, -118.28529818999971)",1,SC-PR,900-1033B,Y
900-3210A,HARRIS HALL,"635 W 035TH ST
LOS ANGELES, CA 90089
(34.02032176700044, -118.28529818999971)",1,SC-PR,900-1048A,Y
900-3210A,HARRIS HALL,"635 W 035TH ST
LOS ANGELES, CA 90089
(34.02032176700044, -118.28529818999971)",1,SC-PR,900-1142A,Y
900-3210A,HARRIS HALL,"635 W 035TH ST
LOS ANGELES, CA 90089
(34.02032176700044, -118.28529818999971)",1,SC-PR,900-1143A,Y
900-3210A,HARRIS HALL,"635 W 035TH ST
LOS ANGELES, CA 90089
(34.02032176700044, -118.28529818999971)",1,SC-PR,900-1143B,Y
900-3210A,HARRIS HALL,"635 W 035TH ST
LOS ANGELES, CA 90089
(34.02032176700044, -118.28529818999971)",1,SC-PR,900-3210A,Y
900-3229A,RANCHO CIENEGA PARK BLDG,"5001 RODEO RD
LOS ANGELES, CA 90016
(34.021538347000444, -118.3528796069997)",1,LACPR,900-3229A,Y
900-3229A,RANCHO CIENEGA PARK BLDG,"5001 RODEO RD
LOS ANGELES, CA 90016
(34.021538347000444, -118.3528796069997)",1,LACPR,900-3229B,Y
900-3229A,RANCHO CIENEGA PARK BLDG,"5001 RODEO RD
LOS ANGELES, CA 90016
(34.021538347000444, -118.3528796069997)",1,LACPR,900-3229C,Y
900-3229A,RANCHO CIENEGA PARK BLDG,"5001 RODEO RD
LOS ANGELES, CA 90016
(34.021538347000444, -118.3528796069997)",1,LACPR,900-3229D,Y
900-3229A,RANCHO CIENEGA PARK BLDG,"5001 RODEO RD
LOS ANGELES, CA 90016
(34.021538347000444, -118.3528796069997)",1,LACPR,900-3229E,Y
900-3229A,RANCHO CIENEGA PARK BLDG,"5001 RODEO RD
LOS ANGELES, CA 90016
(34.021538347000444, -118.3528796069997)",1,LACPR,900-3229F,Y
900-3240A,ST BRIGID PRE-SCHOOL,"1755 W 052ND ST
LOS ANGELES, CA 90062
(34.00387157600045, -118.30885680999972)",1,SC-PR,900-2434A,Y
900-3240A,ST BRIGID PRE-SCHOOL,"1755 W 052ND ST
LOS ANGELES, CA 90062
(34.00387157600045, -118.30885680999972)",1,SC-PR,900-3240A,Y
900-3240A,ST BRIGID PRE-SCHOOL,"1755 W 052ND ST
LOS ANGELES, CA 90062
(34.00387157600045, -118.30885680999972)",1,SC-PR,900-3240C,Y
